Income	Age	Dependents	Occupation	City_Tier	Rent	Loan_Repayment	Insurance	Groceries	Transport	Eating_Out	Entertainment	Utilities	Healthcare	Education	Miscellaneous
7006.32982626291	51	3	Student	Tier_3	1050.94947393944	507.762857126858	166.655987789403	725.097842091764	417.263208779181	191.390848127636	149.744569295226	508.333372909797	335.946366659987	456.970599274358	149.570171260049
11298.0194554864	34	0	Retired	Tier_1	3389.40583664591	1128.65170911055	243.365490145936	1491.09676747137	893.47053013757	522.085548897656	549.203586824358	522.483945810298	432.745294505965	0	222.753618627591
18815.195372437	38	4	Self_Employed	Tier_2	3763.03907448739	0	603.535857999987	2282.03745601899	1317.61681077305	800.97427355191	552.919780020335	1442.24070205687	859.803666303193	1590.25656670034	211.755246622348
54501.0568710467	18	1	Retired	Tier_2	10900.2113742093	0	2459.20269357753	6150.44970874325	2895.6134963776	1435.7081966766	1987.22073854782	3998.73063787984	2268.54350242181	2914.89593639918	1271.0879790312
23078.0421330664	58	1	Self_Employed	Tier_2	4615.60842661328	0	738.32963480689	3411.49817210711	1719.71663815605	828.884169706132	933.751138425264	1215.93867731238	1001.86787155398	1649.79993990865	644.183117686887
19853.4174548063	52	3	Self_Employed	Tier_3	2978.01261822094	0	442.360753219726	2335.00457094151	998.993390603107	871.87376651597	934.657897074184	1215.78931983109	730.721805621566	1743.09250768448	546.666594758439
24993.6890278597	44	0	Student	Tier_3	3749.05335417896	0	1204.88298806189	2763.27169294591	1835.41549456977	971.854180117758	1056.61301094736	1997.2420075172	1132.21582444398	0	585.987377193527
40082.7007843695	44	4	Self_Employed	Tier_3	6012.40511765543	0	1957.86397754034	4363.92796380634	2720.834467222	1723.7759637137	1325.06626070924	2765.19095102851	1573.88227585924	3990.74860431894	1069.39986871778
31055.7113964241	21	4	Retired	Tier_3	4658.35670946362	0	640.295848419527	3356.89454533657	2389.84248279525	971.334937084962	1245.63523857289	2284.81699226908	1269.4049043231	2031.99937622814	544.7280986746
143098.225727173	23	0	Retired	Tier_3	21464.733859076	0	6041.58639094322	18346.5623793087	11413.9512704133	5840.05248689337	5891.82665282804	10201.0893339404	4587.17826571964	0	3663.24326472949
42183.0039997817	21	0	Retired	Tier_2	8436.60079995634	6772.60520209361	1365.87077942242	5312.21197635684	2447.51543055305	1360.87739490332	1836.3210648201	3231.93181555715	2101.32879032035	0	609.402475869037
21616.3096803992	30	0	Retired	Tier_2	4323.26193607984	3875.16878725195	635.646752343762	2305.05720013936	1609.11817433292	1003.45099064862	788.729430411084	1599.15603321008	669.234216129664	0	575.630363297823
37589.7647131573	18	4	Student	Tier_2	7517.95294263146	0	1540.01689071384	4928.5997007141	2816.26619626858	1470.78868675779	1464.57719776194	1556.81528559451	1588.5126192714	3667.63390904387	381.981920030792
34190.7650202342	38	4	Retired	Tier_1	10257.2295060703	0	1575.08657644621	3743.10444942472	2267.48207573299	992.801894855071	1099.22762593235	2247.6785963407	1251.25877364296	3233.03923133721	893.817405518731
16924.4927155421	53	0	Retired	Tier_2	3384.89854310842	0	589.807670043536	1886.23981616056	1323.5582052123	381.552637820409	439.878030033779	1269.65602347426	736.14404401133	0	304.471230112159
53207.9264588722	35	0	Student	Tier_2	10641.5852917744	0	1511.61038584325	5699.74451715976	3582.16335125717	1246.83916551523	2550.0108045461	3359.59462248253	2636.07979814998	0	944.625901192126
203707.858672573	30	0	Retired	Tier_2	40741.5717345145	0	6989.16787104094	22267.4058434341	15396.3871288313	7839.32265677748	6591.17337099232	12404.3734240972	8099.8267122136	0	5288.03953726572
10902.8884862056	30	1	Retired	Tier_2	2180.57769724113	1633.83397082092	501.167957648246	1525.28490046535	629.754407444313	321.568081161468	373.658049938598	458.154599580061	428.210252041863	1076.5751964939	318.430801913902
90110.4155395316	22	4	Self_Employed	Tier_2	18022.0831079063	6116.34469926209	3619.2691014206	10612.4533928816	4743.96697239201	3213.39002270168	3536.29893193565	6634.31454532925	4215.69841854734	8152.00223547793	1877.94794301407
70594.3933509938	18	4	Retired	Tier_2	14118.8786701988	0	2944.78710479602	7792.64283308109	4939.24691617598	2834.82698795061	3251.88751550296	4242.2543544794	3271.08352466526	5943.87539491327	1784.23257104398
18534.6476810108	52	0	Self_Employed	Tier_3	2780.19715215163	0	798.530092117936	2611.7553880408	1046.86746293711	718.218241558539	565.595988573722	1338.81297288353	616.677966660654	0	237.48934315619
31809.1814979558	30	3	Retired	Tier_3	4771.37722469337	0	1322.73749096282	3951.13709398903	2080.96085009454	1372.79127428525	1510.67490360966	1525.41244934098	1548.23003065813	2270.09924280255	806.079609906789
63157.0219331158	63	2	Retired	Tier_1	18947.1065799347	0	1750.72564101241	8071.98354361506	4837.00171114842	2779.25720815648	1419.9603643167	4099.32127295972	1897.08347897576	5744.57384437336	1323.84491690268
20576.4003446669	62	1	Professional	Tier_2	4115.28006893338	0	759.019065881168	2895.66028371276	1236.69693165656	590.797183029821	718.650874048248	1255.89428531008	638.254304996604	1766.70183329288	467.516546031915
25106.9656869438	42	2	Retired	Tier_2	5021.39313738876	4495.53506556185	874.438369108505	3125.3376992896	1583.59420073156	1252.02760873901	1068.50488301312	1267.63930538482	1061.57563048633	1746.33171350646	616.499824312728
55371.3108191506	49	1	Professional	Tier_2	11074.2621638301	6525.92820032808	1709.04876939589	7005.03096065811	4340.69256031597	2519.47691100255	1330.95613325245	3563.35808929647	2627.85212326593	5096.53976237672	1552.53115919065
4084.85266521911	38	2	Self_Employed	Tier_2	816.970533043821	0	159.327404295726	598.627588315776	295.606233722732	150.235256028808	114.85885605185	214.372868759049	138.922049542406	320.927493323319	113.579361983975
19859.6523692505	49	1	Self_Employed	Tier_2	3971.93047385011	0	811.190478575412	2063.19815215853	1480.9931902871	924.715874216695	906.6186546553	1432.97008703481	614.551850615493	1960.67772499117	499.96808889185
71620.3164295296	54	0	Self_Employed	Tier_3	10743.0474644294	0	2016.82193199897	8857.39970603812	5687.01940091142	1726.39802991737	2852.00288176379	5243.79333554928	2589.47437319067	0	2106.33069783104
88817.1866149146	62	1	Professional	Tier_3	13322.5779922372	0	3911.11450133394	10208.4303502144	5397.37282411962	3305.02487437224	3272.60935917237	5773.80695515705	2710.56001796544	5231.45089485334	1349.94956972404
79083.8816484194	32	3	Self_Employed	Tier_2	15816.7763296839	15611.8721796538	2577.01251093325	8414.86638714446	4758.26436295476	1585.12184296055	3369.28665711062	4981.51113175695	3671.83483233709	5917.17342429352	1767.24953719441
8852.85508274959	19	2	Student	Tier_1	2655.85652482488	1369.9569280317	386.103362929997	1097.91806157921	681.940721834662	380.084475761272	350.37033788149	656.414391657707	428.251184142892	597.673581056314	129.454596713119
8252.3894828721	60	0	Self_Employed	Tier_3	1237.85842243082	681.605036822594	393.337164032779	845.792493511199	577.67444911372	202.858776722248	360.819406527424	569.475842588083	275.784443091244	0	186.610532900439
90496.2608028718	58	0	Professional	Tier_1	27148.8782408615	0	2077.54169390827	11392.820808306	6141.75199074681	2036.65069234566	4407.43931092307	4596.87677797878	4007.84649153841	0	976.604133708251
63676.420680694	41	1	Student	Tier_3	9551.46310210409	4791.84835433255	1684.1708548502	8247.39835865234	4054.21877188714	2460.06772353646	1841.09708913456	4282.36186271161	2876.13308712703	5322.11293203524	754.437369595808
48193.0196230709	25	1	Self_Employed	Tier_3	7228.95294346063	0	1034.99195312966	5571.92203195031	2461.70698197767	1747.85953176867	2153.69199552648	2248.56468961296	1683.91239476317	3796.06072056274	1052.30326806183
32962.2615089846	48	3	Retired	Tier_2	6592.45230179693	3885.12327677376	1186.37757041606	4014.96452198997	2265.07596331875	1114.0456660711	1108.42745482585	2380.99490772634	1498.30211248279	2844.59956338927	557.303281760975
6625.3790934252	46	4	Student	Tier_3	993.80686401378	0	304.795324002359	665.48155798916	505.218014729694	143.785426449557	195.036302594818	472.176958853719	241.147832645895	382.580821477901	169.282793301658
11617.8818836458	30	2	Professional	Tier_2	2323.57637672916	0	272.732476082346	1582.72788366201	899.444643752779	497.857124288239	442.002927404689	857.142260226198	453.223745833785	1127.88837441587	143.176373439762
27310.4425867329	24	4	Self_Employed	Tier_3	4096.56638800994	0	1069.17072468801	3922.60306485579	2180.6405296141	618.04838646171	1258.16505269395	1285.81778099931	1136.10822596835	1754.41090652836	579.718640363304
39225.4525128461	29	3	Professional	Tier_1	11767.6357538538	0	1126.90193244581	5752.82411645935	2591.79000437975	1921.10310576422	1946.02455342969	2435.46897168428	1591.23598720495	3514.69086250843	451.690247630527
14924.2666893739	52	4	Retired	Tier_2	2984.85333787478	1281.40540261939	611.0419912435	1564.88651216911	1163.6034067864	355.788085309714	578.443265112688	1191.66626007757	518.686813137016	1031.75159749459	293.049877974416
61243.1166232018	44	1	Student	Tier_2	12248.6233246404	0	2022.56111650528	8471.33646037264	3735.48061624555	2922.87731625039	2560.94649410694	3503.39814411638	1966.79831874512	5494.48185018483	1084.29928283389
42005.9229801335	19	3	Retired	Tier_1	12601.7768940401	0	1103.07159769174	5050.64386162017	3081.66058563362	874.175594909105	1209.00299067933	2385.25152965025	1532.10611863713	4042.31946324518	650.407334473453
21477.2295182655	46	0	Student	Tier_3	3221.58442773983	0	606.304664226882	2842.1553341174	1240.15733685054	944.91329522587	843.471815430864	1405.76432773858	995.473876493257	0	544.980534365885
12915.9751784064	50	0	Student	Tier_1	3874.79255352192	0	315.238979140089	1612.2887458641	657.287396285258	551.854388865646	466.99555840544	585.767433851124	448.327011524437	0	169.234728339181
23467.1634720428	43	1	Professional	Tier_3	3520.07452080642	3510.05681388258	971.407674518413	3462.76321388912	1274.67953501013	1128.6549962295	752.413671791096	995.411931203813	1030.70721100242	2093.3131222014	246.516696687135
28454.5326146842	43	2	Retired	Tier_2	5690.90652293684	2425.86799362278	1382.59928247817	4241.61961665522	2210.39221489474	1281.87962243956	903.635772790751	1734.05435999309	1119.69657712551	2759.83814968629	643.578262308663
13693.8439468424	52	1	Student	Tier_2	2738.76878936848	0	297.127459903033	1660.7990509616	724.203692471447	339.609073943606	276.612993131567	714.816907813805	511.593069938418	1102.41299415056	410.100125047695
67120.0370723534	22	1	Student	Tier_2	13424.0074144707	0	2746.45052845205	7761.74617308134	3807.3708522597	3108.44452684228	2803.16378192198	4382.2686704715	3225.10268521532	5488.03283392383	821.328702531835
47475.3709181799	43	4	Retired	Tier_2	9495.07418363598	0	1748.72640683862	5816.76551222546	2663.93153368538	1979.9148876246	1342.63535849568	2885.11550416049	1748.4112126818	2509.27380914378	555.683545539578
11159.4731252299	24	0	Retired	Tier_2	2231.89462504598	0	489.031036257712	1178.36336061649	891.379189003817	531.93329726607	258.647208249751	598.122789724973	409.558787723168	0	317.946330076794
110384.775966512	45	4	Student	Tier_3	16557.7163949768	0	4012.67198517063	12896.7792824642	6124.51659752339	4166.18231188788	5070.72426867673	6448.71965453663	3990.18613024821	9554.72356134397	3168.97042798846
35699.749794583	34	2	Self_Employed	Tier_2	7139.9499589166	0	993.866913147995	5344.32371458224	2315.20355138684	1114.06752647235	1370.69280632273	2159.85674975357	1751.16370616631	2116.5653210585	623.705862672056
60495.4847954189	54	1	Self_Employed	Tier_3	9074.32271931283	0	1902.00800808215	8088.5961156646	3246.26177345987	1979.01016995997	2368.99752973105	2570.80867487798	2014.36523049095	5899.95379321106	1098.94891859947
58117.3680994542	56	0	Retired	Tier_3	8717.60521491812	0	2132.07664176959	7555.15649838058	2961.8503349155	1286.94026017378	1623.93047843364	4635.60256489253	2822.3887383326	0	721.275443591353
43883.6550173048	40	1	Retired	Tier_2	8776.73100346095	0	899.668206992792	5316.17785390301	2620.88746976618	1641.44006984372	1206.10559761595	2911.92691842667	1386.99980816986	4149.35772227445	1128.16355247583
16475.2622839394	57	4	Retired	Tier_1	4942.57868518181	1765.62785043554	706.282932584723	2106.74514009625	914.206554672167	580.956268329538	692.858254137868	712.663418808233	651.523529890316	868.283420723601	435.486661930366
17033.0496435758	42	4	Self_Employed	Tier_2	3406.60992871515	2277.54146207259	719.860629070068	1837.78644867664	1181.70067402231	375.519989926927	849.973278654678	1283.87025691608	648.091012981723	867.538238845023	438.076987504184
11109.3702766645	34	4	Retired	Tier_2	2221.87405533291	0	328.724056393776	1561.88631775366	691.164895860018	547.473542749083	521.439605940333	796.010810050498	533.349755926326	562.005869503728	287.82323151775
29243.2936252804	23	3	Student	Tier_1	8772.98808758411	4332.77207485536	874.927863732335	3353.78615364586	2004.46556957653	1068.73276697224	1246.37771183074	1842.96047082772	1312.11116223809	1633.35649862325	319.660679316203
89175.4798599365	31	4	Retired	Tier_1	26752.643957981	0	2739.38753455374	12535.4542831814	4616.77241057498	3866.2385730015	2453.1095575087	4884.82054490599	3941.82414446981	8593.26020287553	2437.86850883946
17826.2499023899	25	4	Retired	Tier_2	3565.24998047798	3043.82193181507	704.966738120294	2003.53635699555	1088.00057774409	740.35073136199	524.223853451673	966.253296746872	606.751033019014	1480.7303737594	314.437624468097
38887.5423249579	39	4	Student	Tier_1	11666.2626974874	0	1376.06985212558	4335.16170069254	2381.78874561153	1586.92475079345	1864.30544039434	2889.87003384112	1676.12721878326	3748.05991045532	1138.98911428613
103273.265519944	43	4	Self_Employed	Tier_1	30981.9796559832	0	2576.31885330031	10932.9875640084	7791.80241436583	4234.41148890712	4461.32408661939	8022.96007818733	3179.52170062082	7112.11240945356	2850.71781390689
69926.0452892039	21	1	Retired	Tier_1	20977.8135867612	3931.31546613184	1490.55642784372	10245.0736223192	3993.26478654845	3427.34330045099	1517.18554867795	4821.32053706156	3249.20389075653	4583.27821411489	1560.54967939946
6497.34350175361	20	4	Self_Employed	Tier_3	974.601525263042	0	173.915288127305	691.590558655125	400.531285016648	181.996471128413	194.82218486294	366.57194553907	232.559545631273	580.742465597849	143.757198770586
75064.6752033405	40	1	Professional	Tier_1	22519.4025610022	0	3376.95733509269	10467.0633219318	5431.87686092444	1550.32620203223	2733.51675407667	4424.16368990646	3009.59508083626	5511.60640759999	2032.01379530225
13918.5066233664	26	2	Student	Tier_2	2783.70132467328	0	412.004865110405	1987.22059324735	807.851881533339	334.846237907487	582.496420290258	1048.07627879918	515.749168640475	1069.26153774074	156.588028377478
15829.0011972795	39	0	Student	Tier_3	2374.35017959193	1805.18407715424	434.68148208299	2024.0249577577	844.048658178484	622.182963788709	665.98061449961	1135.87905006366	664.694757410262	0	343.944717817583
31787.5135023558	53	3	Student	Tier_2	6357.50270047116	0	1578.56845262326	3965.95470325964	1622.61705008852	669.957342398976	756.556231435507	2166.72093239878	1482.4627461539	3128.01405590629	653.800718236804
31354.6878581716	54	3	Retired	Tier_2	6270.93757163431	0	1467.84798966881	4597.1850905936	2374.05914577588	913.813434251436	627.384046207962	1402.79408818667	1091.28792628172	2583.32868254321	550.68195464059
18045.0151466981	64	1	Professional	Tier_3	2706.75227200472	1461.65834699471	827.777192584384	2267.68757114098	1051.65899600938	495.182614333232	859.030145781334	1235.45407441226	738.325089963292	1514.92093140792	471.006166675805
67918.1985139868	24	0	Professional	Tier_2	13583.6397027974	0	1726.06079128974	9144.00010608906	4468.88055667011	1493.7492011339	2247.62267989733	2808.69368746359	3313.71738034802	0	1140.27262075109
76933.8031084567	24	1	Professional	Tier_1	23080.140932537	0	1810.8262271764	7988.95769320152	3995.58072009053	1603.39047883646	3619.71205604527	5215.56687780101	2603.44141759671	6282.98537414436	2222.05744461771
16128.1886716588	52	0	Retired	Tier_1	4838.45660149764	888.905871971811	522.154517374698	1790.90784059308	1183.925910238	675.493381426299	511.805703307058	1036.66343888399	537.10411218618	0	460.254802268405
36112.2300951198	46	1	Retired	Tier_2	7222.44601902396	0	943.175876483984	3660.69512548622	2850.784884248	1527.68650755957	864.868358717148	2331.11458231897	1421.92616907205	2495.35612579578	869.711590531628
32380.844044248	19	1	Professional	Tier_2	6476.16880884961	0	786.813952896837	4407.34880635944	1707.43732520971	1000.66570437515	749.964319201552	2356.83664875328	1569.13105342846	3102.67125982805	334.228147465091
8906.99101941331	55	4	Professional	Tier_2	1781.39820388266	1418.20862244248	373.600376826009	1079.13253192952	582.843145161981	190.921032343218	387.046383198477	701.063244241804	373.600132683686	594.959761821793	215.997873798523
5978.45356484874	54	1	Retired	Tier_1	1793.53606945462	805.229183286056	216.921469774689	735.83973988312	420.380487703476	142.895132676278	208.151028361888	452.918370535304	296.698492258138	335.106843846052	150.160087079808
50444.8809444985	63	0	Student	Tier_3	7566.73214167478	8769.35409857783	1363.5491283141	5251.18256124466	3674.02407572716	2301.53314992458	1390.15505161888	2259.43346763718	2457.89471773347	0	563.295838732419
39048.4963632014	50	0	Professional	Tier_3	5857.27445448022	0	1448.61939395479	3934.50865418034	2471.23226660253	836.068842231166	1474.30637254673	2006.32867644293	1524.35233303117	0	923.086142359089
36058.292246821	37	1	Student	Tier_2	7211.65844936421	0	1770.33438018582	4152.93533800934	2401.15919336897	1082.36616650291	1565.17747976424	2338.7344689681	1529.55378321876	3512.1307009158	634.020634532879
125074.0381579	38	1	Self_Employed	Tier_1	37522.21144737	0	3780.89833452575	17386.264417068	7230.99316651808	5544.42075579721	2645.42679387945	7511.02298614233	4514.58873502929	10388.6767121272	2556.33276361394
70508.0021861173	34	2	Student	Tier_2	14101.6004372235	0	2470.07393782006	7566.92408271925	4364.38910909073	1664.71476332606	3024.99050684234	4148.25004651169	2969.20113505848	6115.80894289834	1897.15571817706
83493.5452929776	32	3	Student	Tier_1	25048.0635878933	8561.95548017333	3363.73442133256	9863.2878023545	5795.80557602677	2772.83966792978	2687.24986030657	5719.25338543287	3167.81235533122	7038.21781031066	892.134981699474
19929.2761783009	35	1	Self_Employed	Tier_1	5978.78285349028	2797.37839444195	893.48102572626	2354.89314249446	1241.01330536377	532.730116205771	749.789425041538	798.103681847306	683.982628657639	1304.65495363348	274.629334756819
25185.6593649396	57	3	Self_Employed	Tier_2	5037.13187298792	4563.33016035378	1253.77082465014	2920.09356883099	1789.69653437352	688.946953034662	1039.33995816293	1647.79117570244	1089.07160290846	2352.18102136002	271.121418206545
357261.675751773	19	4	Self_Employed	Tier_1	107178.502725532	0	15313.6745995879	36561.0356113628	27121.0450357213	15060.2058081428	17009.2331246718	26182.891133804	16529.4331058012	33174.8209813516	7151.84823382701
73619.5612884559	59	0	Student	Tier_2	14723.9122576912	3762.1807765493	1527.61179696125	10885.3647255177	5500.92466378503	1854.5433353318	2272.09610407206	3161.49016949027	3639.40760928551	0	1970.99310790742
44117.2456366641	54	0	Self_Employed	Tier_2	8823.44912733282	0	2126.96876915027	5116.42619665003	3253.9447174131	1023.85396838153	1948.07426379317	2432.95563486621	1495.39887113509	0	575.146761407475
28690.9608310694	23	3	Retired	Tier_2	5738.19216621388	5020.80665669552	945.396601210732	3663.28420524274	2084.57609939675	827.291211004945	1261.4476328729	1631.08933727381	1320.6636005764	1747.23305236843	590.161618452671
37147.8694219552	21	0	Self_Employed	Tier_2	7429.57388439103	0	1287.51874526332	3904.93939691591	2485.41543548434	918.364538916023	822.124024407786	2494.38536551068	1814.77749224081	0	546.383197295534
110378.424022569	64	3	Student	Tier_3	16556.7636033853	0	2427.9623324911	15896.5323841792	6500.67059644003	4766.52966064623	3033.26571530474	7574.18334325239	4724.82609492167	8877.43531695097	2413.12162002999
40940.3110737686	42	3	Professional	Tier_1	12282.0933221306	6413.059378049	1535.79307384684	5224.9098057002	2585.06153908104	934.016931226602	1860.73539740254	1731.5352444223	1305.12415338168	3031.51394306263	619.848177816739
46330.6140717586	60	1	Self_Employed	Tier_3	6949.59211076379	0	1368.36213590493	6229.41596999113	2484.16488433465	1514.00442315393	2035.08436143656	3063.27139698886	1696.78186380428	3624.55864397595	1333.93409631241
44642.9434798643	46	1	Retired	Tier_2	8928.58869597286	6141.97802367878	1132.92930087248	5428.6923085779	2542.70507940847	1277.60493599904	1941.48946792802	3288.34354222502	1521.92761553533	4371.90974388608	831.990606775807
215710.934851335	56	3	Professional	Tier_3	32356.6402277003	27818.8904508551	10416.9183914899	22428.222161127	13028.8708184906	7684.49303781982	8250.96384545586	15625.8752598582	7611.47876880142	12334.715750629	3068.61411130945
16982.0142738083	41	0	Retired	Tier_2	3396.40285476167	2684.68261595969	409.823596207479	2464.98636861786	1275.39083613842	620.725862566122	434.53502639033	858.260421662816	565.421371856876	0	348.590062967974
27403.229270309	54	3	Professional	Tier_1	8220.9687810927	0	770.316157649735	3583.43449469612	2084.38071195876	978.72861271358	1358.03382476174	1115.84908509092	1269.42995698901	1801.89232176873	753.521094983493
74015.5622449602	60	2	Professional	Tier_2	14803.112448992	0	2435.16553604286	8243.71458405173	4847.81107373553	3692.73732507724	1947.62277330437	3085.04585821255	2964.68324208129	3962.55971543917	1667.07963018211
11982.7698585383	20	2	Self_Employed	Tier_3	1797.41547878075	1693.54726301731	563.198096694988	1541.57613399847	700.740813912854	279.812262657288	241.037559335559	620.88769133268	480.925094995486	656.217701080564	336.641449934599
17160.9703896321	54	3	Student	Tier_2	3432.19407792643	3005.2889326669	674.181943220351	2153.02725263888	1124.31123903509	636.915460496469	767.597851171004	943.361302525241	551.889360181993	1642.03406139758	222.570955574525
48145.5663043042	47	0	Professional	Tier_3	7221.83494564563	6212.94696354095	1524.46808052705	6527.91224764315	2835.44528328701	1385.71141504566	1378.51756947177	2591.24108054286	1915.38180872076	0	640.855709401343
16011.0439530804	19	0	Retired	Tier_2	3202.20879061608	2313.73478413903	602.099902667275	2037.76657088132	1036.10394154652	339.25729555746	425.900333323692	1098.61127406169	613.83865967879	0	417.570989599408
55612.9121029923	55	0	Self_Employed	Tier_3	8341.93681544884	0	2603.4184251622	7019.33822404688	3485.93073958019	1308.37498216254	1524.03749781981	3271.13637843132	2379.29100492399	0	1218.5235952499
16575.7432143923	51	3	Self_Employed	Tier_2	3315.14864287846	0	341.024506770423	1722.23348767844	1178.23601519786	675.398032672305	815.723198628469	850.503968633251	558.770524614792	1626.76161730367	287.787806315976
12266.6219446799	62	1	Retired	Tier_1	3679.98658340397	914.162703395164	442.570121694207	1531.71489692472	865.296089934643	444.666461310976	283.326004189344	666.4815845608	469.251327113455	984.450537015915	194.82568840271
12864.1564569359	34	3	Student	Tier_2	2572.83129138717	0	284.885880694983	1752.27157919322	824.747580513332	466.832930470175	557.866337251674	770.644473665366	450.235564204928	1246.70714844459	318.194624764716
36737.2534116899	24	3	Retired	Tier_3	5510.58801175348	5838.80320483909	1362.89522119449	4946.22450181089	1891.09034161953	850.475827899788	1074.17237614074	2467.0699802667	1246.27134858118	3505.31700357753	886.202065009329
80268.3279964686	47	1	Student	Tier_2	16053.6655992937	0	2489.11691853293	12005.4857622795	4859.81488809259	2196.5249320112	3648.99751518622	4221.01838073218	3652.85000966467	4866.23557386999	1054.85024172143
97640.0026934269	35	0	Student	Tier_1	29292.0008080281	8801.39982526408	3359.71273145458	12748.1463185766	5122.68990394466	2161.15582836453	4528.43564707113	4539.06128302952	3709.26910978051	0	1561.21463624972
9527.7954337586	42	4	Self_Employed	Tier_3	1429.16931506379	0	291.600585525885	1387.1337940847	529.769366452361	353.445019661671	256.94421946749	578.733682029528	404.00434545983	642.020358665363	230.390585810499
121363.374481408	63	1	Student	Tier_2	24272.6748962815	8598.51646669876	4352.42854886539	16230.7046646507	6410.18660944607	4688.56439503394	3329.00140086565	5104.91567989535	4705.15377410636	10576.3688057376	3256.59390553884
16118.9898265441	35	0	Retired	Tier_3	2417.84847398161	2198.76428410178	792.527325684245	2410.17894534884	896.859445598404	505.342663845003	740.206938020277	845.377742788979	613.762822558225	0	316.267823083497
10427.8859139866	22	3	Self_Employed	Tier_3	1564.18288709799	0	386.362535600251	1174.9855022915	679.689706355031	341.346735743488	393.037930017293	537.866828705915	367.902135941139	760.322031182577	108.264002447465
135164.75113352	33	2	Self_Employed	Tier_2	27032.9502267041	26834.4387725233	4619.86097876832	20258.5975752176	10478.3715930011	5941.52352828785	4574.20390982773	10783.7930137263	6756.20030262377	11224.1129457313	2561.40929738528
159179.901931484	22	0	Self_Employed	Tier_1	47753.9705794451	31741.4798949808	5735.2254569002	19958.6380022736	11846.7780051918	7444.72300005269	3539.83572658762	12336.5089246808	6255.4360090226	0	4185.49994556258
27213.7100593611	43	3	Self_Employed	Tier_2	5442.74201187223	0	1342.79197486731	3016.78784574434	1876.26121711608	776.669793466098	1051.85463082342	1825.47346903019	1054.03664182005	1968.5754991872	327.590786648297
56829.2251192308	59	0	Self_Employed	Tier_2	11365.8450238462	0	1594.74533292718	7231.98268779206	3043.04386504106	1474.7728857735	1431.58142715945	3519.13986297575	2524.29529254509	0	975.330047290003
22364.6709671886	43	4	Student	Tier_2	4472.93419343773	0	633.603501936197	3282.86486586322	1479.81329134929	472.434455897387	604.701932068088	937.08839187516	1033.6270101652	1440.56669940774	316.380941412395
45504.8328795559	64	4	Student	Tier_1	13651.4498638668	7465.06364232599	938.911404223383	5305.9730655325	3178.14732127851	2092.20118687975	1451.67097703379	2202.91937923866	2177.00309915482	3410.91362899424	732.751008050235
23954.6500006372	21	3	Retired	Tier_2	4790.93000012745	4064.25405767071	841.635492685194	3082.98597214681	1316.1535434376	938.07392311805	807.896370990137	1032.71508475933	944.948753311932	1633.61548524383	590.806591785969
14044.0444794066	56	2	Student	Tier_1	4213.21334382199	0	528.345030962543	1711.20137414711	816.550283704143	374.445036735932	339.674916933137	680.485057693655	535.334871615818	1339.90898297035	351.630710254819
23217.807179742	31	2	Self_Employed	Tier_2	4643.56143594839	2674.03300646858	712.767301338916	2664.12919447461	1717.25119295406	1136.71487080231	745.683552377834	1730.90340606633	1127.48012262404	2159.88752459542	248.394080911077
96119.8658605044	30	0	Professional	Tier_2	19223.9731721009	16896.646506481	2813.59076368591	10662.8834892593	6985.22039007861	3136.99805497698	3263.85787675132	3967.80189961028	4750.72557504758	0	1098.95462080686
25916.5102960028	57	4	Retired	Tier_2	5183.30205920055	4498.43190709296	1199.18232846691	2931.84497949509	2053.6640024218	925.91861799908	1247.40735587143	1462.44911705167	1062.99513265733	1578.79849046383	402.33741521119
64353.9807120973	38	2	Professional	Tier_3	9653.0971068146	0	1801.43883895784	9473.2751584642	3927.76358379439	1838.38886622151	1830.25538268613	3673.29743951454	1964.02541625029	3437.36882246001	1571.6495098591
14028.819175899	27	4	Self_Employed	Tier_1	4208.64575276971	1776.55005558408	590.352559396698	1585.72841441477	891.456610953695	641.297676670437	516.408255285642	800.388658790643	566.565141284689	1039.2367838067	145.984636234593
44822.6186929703	28	3	Student	Tier_3	6723.39280394554	0	898.228168193394	4996.73715495832	3395.62231646082	2128.9483724479	928.295252301614	1845.36076026117	1681.53338251544	2648.53173995165	718.947566207993
34776.4914811211	58	1	Retired	Tier_2	6955.29829622422	0	1334.77406437457	5015.40411364264	2532.54069371904	840.369950299587	1249.57072521613	2496.65586445322	1557.88209352371	2815.64376494249	624.520864015428
14349.4201132395	46	3	Self_Employed	Tier_3	2152.41301698593	0	689.702494123535	2037.5065024014	843.64289259274	318.787526316249	363.867354002261	616.343771490645	554.584348225253	898.032424056037	165.932855274162
31536.7951140186	61	4	Self_Employed	Tier_2	6307.35902280373	0	1572.62259283034	4391.76949708825	2446.83605740901	734.285783533781	1082.50987185237	2320.47508154648	1278.30012729584	1775.25466837561	902.694776323931
89302.915790063	43	4	Self_Employed	Tier_1	26790.8747370189	0	4019.5510400959	11586.0075139639	5398.08144405631	4446.9476910201	3114.76603135072	6562.5210089346	2906.31369978852	5791.74157412755	2442.35645985071
34381.9033160005	26	0	Professional	Tier_2	6876.38066320011	0	858.439921112372	4713.52308315917	2741.90053904102	1341.44347241974	1691.71180213074	2180.41937397602	1148.13205112708	0	909.789291792605
16746.0971401103	33	4	Self_Employed	Tier_2	3349.21942802206	0	495.381392163725	1889.97516380516	1203.82500784137	750.056389026418	634.108263086538	715.578475620384	529.046428416718	1363.36535069812	181.147585491165
